_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode,state,district,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,school_category,school_type,lowclass,_id,pseudocode
2645,4478006,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,017-E Vishwas Nagar,,,1,3,1,5,3,110032,2,2,3,0,2,4,19,0,0,0,0,1,1,2,224,1,16,13,0,0,0,0,
2646,5468354,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,063-N Shalimar Bagh -South,,,1,3,1,5,3,110088,2,2,3,0,2,4,0,0,0,0,0,1,1,2,230,1,19,15,4,8,0,0,
2647,8531191,DELHI,SOUTH WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,066-S Munirka,,,1,3,1,5,3,110022,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,9,15,0,0,0,0,
2648,3463374,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,029-N Nangal Thakran,,,1,3,1,5,3,110081,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,2,0,0,0,0,0,
2657,4466656,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,082-S Tughlakabad Extension,,,3,2,1,12,1,110044,2,1,3,0,2,4,19,0,0,1,1,1,1,1,220,1,0,37,0,2,0,0,
2658,3960433,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,032-E Nand Nagri,,,3,2,1,12,1,110093,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,37,0,17,0,4,
2659,5481986,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,039-S Chhawla,,,3,3,1,12,1,110043,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,9,7,0,0,0,0,
2665,5396123,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,035-E Dilshad Garden,,,5,1,6,12,1,110095,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2666,2333030,DELHI,CENTRAL,2,South Delhi Municipal Corporation-Municipal Corporations,055-S Daryaganj,,,3,3,1,12,1,110002,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,7,13,6,8,0,0,
2667,5541651,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,082-N Anand Parvat,,,1,2,1,5,3,110035,2,1,3,0,2,4,0,0,0,0,0,1,1,2,224,1,0,14,0,1,0,0,
2668,3477498,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,033-E Sunder Nagri,,,1,2,1,5,3,110093,2,1,3,0,2,4,19,0,0,0,0,1,1,2,210,1,0,20,0,0,0,0,
2669,9395272,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,081-N Kishan Ganj,,,1,3,1,5,3,110007,2,2,3,0,2,4,0,0,0,0,0,1,1,2,213,1,5,3,0,0,0,0,
2670,9449424,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,040-S Ghuman Hera,,,1,3,1,5,3,110073,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,8,5,0,0,0,0,
2675,8084284,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,6,3,1,10,3,110001,2,2,3,0,2,4,18,0,0,1,0,1,1,2,220,1,17,5,0,1,0,0,
2681,5162392,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,3,3,1,12,3,110003,2,2,3,0,2,19,0,0,0,1,1,1,2,2,220,1,3,3,0,2,0,0,
2682,6602774,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,045-E Yamuna Vihar,,,5,1,6,12,1,110053,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2683,9595415,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,065-S R.K. Puram,,,5,3,6,12,1,110022,2,2,3,0,2,19,4,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2689,2259805,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,049-E Kardam Puri,,,5,1,6,12,1,110094,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2690,4954577,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,003-N Alipur,,,1,1,1,5,3,110036,2,2,3,0,2,19,4,0,0,0,0,1,1,2,216,1,24,0,0,0,0,0,
2691,2859021,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,006-E Gharoli,,,1,2,1,5,3,110096,2,1,3,0,2,4,19,0,0,0,0,1,1,2,221,1,0,32,0,2,0,0,
2703,6580537,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,019-N Sarup Nagar,,,1,2,1,5,3,110042,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,94,0,57,0,0,
2704,2660909,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,082-N Anand Parvat,,,1,1,1,5,3,110035,2,1,3,0,2,4,0,0,0,0,0,1,2,2,210,1,14,0,0,0,0,0,
2710,1941560,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,047-S Dwarka-C,,,5,3,6,12,1,110077,2,2,3,0,2,19,4,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2711,6952541,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,029-E Vivek Vihar,,,3,3,1,12,1,110095,2,1,3,0,2,4,19,0,0,1,1,1,1,2,226,1,43,27,0,0,0,0,
2712,3654729,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,LADO SARAI,,,5,1,6,12,1,110030,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2713,1881216,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,SARITA VIHAR,,,3,1,1,12,1,110025,2,1,3,0,2,4,18,19,0,1,1,1,1,2,220,1,51,0,20,0,0,0,
2715,4484068,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,015-S Janakpuri West,,,1,3,1,5,3,110058,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,30,17,8,9,0,0,
2716,9074248,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,029-N Nangal Thakran,,,1,3,1,5,3,110039,2,2,3,0,2,4,0,0,0,0,0,1,1,2,223,1,13,7,0,0,0,0,
2717,7169890,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,036-N Rani Khera,,,1,2,1,5,3,110081,2,2,3,0,2,4,19,0,0,0,0,1,1,2,210,1,0,44,0,5,0,0,
2718,2059224,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,002-N Bakhtawarpur,,,1,3,1,5,3,110036,2,2,3,0,2,4,0,0,0,0,0,1,1,2,222,1,6,4,0,0,0,0,
2719,2198413,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,072-S Bhati,,,1,2,1,5,3,110074,2,2,3,0,2,4,19,0,0,0,0,1,1,2,223,1,0,72,0,2,0,1,
2720,7769517,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,039-E Welcome Colony,,,1,2,1,5,3,110032,2,1,3,0,2,4,19,0,0,0,0,1,1,2,228,1,0,45,0,1,0,0,
2721,3586645,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,061-E Karawal Nagar-West,,,1,1,1,5,3,110094,2,2,3,0,2,4,19,0,0,0,0,1,2,2,222,1,0,0,11,0,0,0,
2722,8586862,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,046-E Ghonda,,,1,1,1,5,3,110053,2,1,3,0,2,4,19,0,0,0,0,1,2,2,220,1,0,0,23,0,0,0,
2723,2132298,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,029-N Nangal Thakran,,,1,3,1,5,3,110039,2,2,3,0,2,4,0,0,0,0,0,1,1,2,223,1,7,3,0,0,0,0,
2724,5192468,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,TRI NAGAR,,,1,3,1,5,3,110035,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,21,13,0,1,0,0,
2725,7163593,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,093-N Paharganj,,,1,3,1,5,3,110055,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,21,13,1,0,0,0,
2728,2721508,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,040-S Ghuman Hera,,,1,3,1,5,3,110071,2,2,3,0,2,4,0,0,0,0,0,1,2,2,222,1,0,0,0,0,0,2,
2733,9835611,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,041-S Gopal Nagar,,,1,1,1,5,3,110072,2,2,3,0,2,4,0,0,0,0,0,1,2,2,225,1,0,0,1,0,0,0,
2734,1891757,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,014-N G.T.B. Nagar,,,1,3,1,5,3,110009,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,6,2,4,6,0,0,
2735,5929230,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,031-N Pooth Khurd,,,1,3,1,5,3,110039,2,2,3,0,2,4,0,0,0,0,0,1,1,2,222,1,34,30,0,2,0,0,
2746,1645541,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,090-N Ballimaran,,,7,1,6,10,1,110006,2,2,3,0,2,4,0,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
2753,8907797,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,093-N Paharganj,,,3,2,1,12,1,110055,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,36,0,0,0,0,
2754,3143142,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,047-N Sultan Puri-B,,,5,3,6,12,1,110086,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2755,6855906,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,001-N Narela,,,3,3,1,12,1,110040,2,2,3,0,2,4,19,0,0,1,1,1,1,2,224,1,15,20,1,0,0,0,
2756,5885520,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,085-N Jama Masjid,,,5,2,6,12,1,110002,2,1,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2757,9322294,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,046-E Ghonda,,,5,1,6,12,1,110053,2,2,3,0,2,4,19,0,0,1,1,1,9,9,230,1,0,0,0,0,0,0,
2758,5989395,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,014-N G.T.B. Nagar,,,1,3,1,5,3,110009,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,7,11,0,0,0,2,
2768,4374518,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,030-N Bawana,,,5,3,6,12,1,110039,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2769,5127817,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,015-S Janakpuri West,,,3,2,1,12,1,110058,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,0,67,0,5,0,0,
2770,5239070,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,035-E Dilshad Garden,,,3,3,1,12,1,110095,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,35,38,0,3,0,0,
2771,5481110,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,080-N Sadar Bazar,,,3,2,1,12,1,110006,2,2,3,0,2,4,0,0,0,1,1,1,1,2,220,1,0,5,0,0,0,0,
2772,6008233,DELHI,NORTH WEST A,2,,,,,5,2,6,12,1,110040,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2773,9275337,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,067-N Paschim Vihar,,,3,3,1,12,1,110063,2,2,3,0,2,19,4,0,0,1,1,1,1,2,223,1,19,14,14,5,2,0,
2774,7849693,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,053-N Rohini-E,,,3,3,1,12,1,110085,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,28,36,2,3,0,0,
2775,5798952,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,030-N Bawana,,,3,3,1,12,1,110039,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,3,3,0,0,0,0,
2776,8455927,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,HARI NAGAR-A,,,5,1,6,12,1,110064,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2777,2722353,DELHI,SOUTH WEST B-I,2,South Delhi Municipal Corporation-Municipal Corporations,048-S Bijwasan,,,1,1,1,5,3,110061,2,2,3,0,2,4,0,0,0,0,0,1,1,2,210,1,49,0,2,0,0,0,
2778,8287645,DELHI,CENTRAL,2,North Delhi Municipal Corporation-Municipal Corporations,090-N Ballimaran,,,1,3,1,5,3,110006,2,2,3,0,2,18,19,0,0,0,0,1,1,2,227,1,5,11,1,0,0,0,
2779,6966786,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,098-N West Patel Nagar,,,1,2,1,5,3,110008,2,1,3,0,2,4,0,0,0,0,0,1,1,2,221,1,0,25,0,0,0,0,
2787,8965735,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,020-S Vikaspuri,,,1,3,1,5,3,110018,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,5,14,0,0,0,0,
2788,6651265,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,034-E New Seemapuri,,,1,3,1,5,3,110095,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,24,25,0,0,0,0,
2795,9642769,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,001-E Mayur Vihar Phase-I,,,3,1,1,12,1,110091,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,62,0,2,0,0,0,
2796,3262653,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,082-S Tughlakabad Extension,,,3,2,1,12,1,110019,2,1,3,0,2,4,19,0,0,1,1,1,1,1,220,1,0,72,0,4,0,0,
2797,2619913,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,078-N Kamla Nagar,,,3,3,1,12,1,110007,2,2,3,0,2,4,19,0,0,1,1,1,2,2,220,1,0,0,3,0,0,0,
2798,4301878,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,MUNDKA,,,3,3,1,12,1,110041,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,29,34,6,3,0,0,
2799,3409245,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,026-S Mohan Garden-North,,,5,2,6,12,1,110059,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2800,5629097,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,079-S Madangir,,,5,1,6,12,1,110062,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2806,5666059,DELHI,WEST B,2,North Delhi Municipal Corporation-Municipal Corporations,067-N Paschim Vihar,,,3,2,1,12,1,110063,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,0,68,0,2,0,0,
2807,6430132,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,046-E Ghonda,,,5,2,6,12,1,110053,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2808,7452006,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,002-E Trilokpuri-East,,,3,2,1,12,1,110091,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,65,0,1,0,0,
2809,5085783,DELHI,SOUTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,102-N Rajinder Nagar,,,1,3,1,5,3,110012,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,6,10,1,0,0,0,
2810,2505545,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,003-N Alipur,,,1,3,1,5,3,110040,2,2,3,0,2,4,0,0,0,0,0,1,1,2,226,1,18,9,0,0,0,0,
2812,7199199,DELHI,SOUTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,104-N Naraina,,,1,3,1,5,3,110028,2,2,3,0,2,19,0,0,0,0,0,1,1,2,222,1,16,13,0,0,0,0,
2817,2464869,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,002-S Punjabi Bagh,,,1,3,1,5,3,110026,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,21,13,0,0,0,0,
2818,8751982,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,002-N Bakhtawarpur,,,1,3,1,5,3,110036,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,3,6,0,0,0,0,
2821,5866321,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,055-E Harsh Vihar,,,7,2,6,10,1,110093,2,1,3,0,2,4,19,0,0,1,0,1,9,9,220,1,0,0,0,0,0,0,
2823,5959962,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,075-N Ashok Vihar,,,3,1,1,12,1,110052,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,33,0,0,0,0,0,
2825,2444910,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,065-N Saraswati Vihar,,,3,3,1,12,1,110034,2,2,3,0,2,19,4,0,0,1,1,1,1,2,220,1,12,16,3,1,0,0,
2826,1627126,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,021-E Krishna Nagar,,,3,3,1,12,1,110031,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,0,0,2,2,0,0,
2829,3256469,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,SHASTRI PARK,,,1,3,1,5,3,110053,2,1,3,0,2,4,19,0,0,0,0,1,1,2,224,1,30,33,0,1,0,0,
2830,7576301,DELHI,WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,098-N West Patel Nagar,,,1,3,1,5,3,110008,2,2,3,0,2,4,19,0,0,0,0,1,1,2,221,1,48,39,5,1,0,1,
2831,4189206,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,017-E Vishwas Nagar,,,1,2,1,5,3,110032,2,1,3,0,2,4,19,0,0,0,0,1,1,2,238,1,0,18,0,0,0,0,
2832,6188208,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,087-S Chitaranjan Park,,,1,2,1,5,3,110019,2,1,3,0,2,4,19,0,0,0,0,1,1,2,220,1,0,23,0,0,0,0,
2833,3644042,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,005-S Rajouri Garden,,,1,3,1,5,3,110027,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,8,9,3,0,0,0,
2835,4793798,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,051-E Janta Colony,,,5,1,6,12,1,110032,2,1,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2836,8786069,DELHI,SOUTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,103-N Inderpuri,,,3,3,1,12,1,110028,2,2,3,0,2,4,19,0,0,1,1,1,1,2,224,1,17,19,4,3,1,0,
2838,8622943,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,096-S Molarband,,,1,2,1,5,3,110044,2,1,3,0,2,4,19,0,0,0,0,1,1,2,213,1,0,48,0,1,0,7,
2839,3345556,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,006-N Kadipur,,,1,3,1,5,3,110036,2,2,3,0,2,4,19,0,0,0,0,1,1,2,220,1,22,25,1,1,4,5,
2840,7661573,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,103-S Madanpur Khadar,,,1,1,1,5,3,110076,2,2,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,1,0,1,0,
2841,8190496,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,002-N Bakhtawarpur,,,1,3,1,5,3,110036,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,1,2,0,1,0,0,
2842,7390648,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,042-E Seelampur,,,1,1,1,5,3,110053,2,1,3,0,2,4,18,0,0,0,0,1,2,2,220,1,0,0,19,0,0,0,
2843,2656754,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,076-N Sangam Park,,,1,3,1,5,3,110007,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,13,15,0,1,0,0,
2844,2491359,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,SAID-UL-AJAIB,,,1,1,1,5,3,110068,2,1,3,0,2,4,0,0,0,0,0,1,2,2,220,1,0,0,0,0,0,0,
2845,9289823,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,056-S Sidharth Nagar,,,1,1,1,5,3,110014,2,2,3,0,2,19,0,0,0,0,0,1,2,2,222,1,0,0,9,0,0,0,
2846,7734467,DELHI,NORTH WEST A,2,North Delhi Municipal Corporation-Municipal Corporations,031-N Pooth Khurd,,,1,1,1,5,3,110042,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,35,0,0,0,0,0,
2848,1819819,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,043-E Gautam Puri,,,1,1,1,5,3,110053,2,1,3,0,2,4,0,0,0,0,0,1,2,2,224,1,0,0,9,0,0,0,
2849,5751822,DELHI,WEST B,2,South Delhi Municipal Corporation-Municipal Corporations,019-S Ranhola,,,1,3,1,5,3,110041,2,2,3,0,2,4,0,0,0,0,0,1,1,2,220,1,15,20,0,2,0,1,
2850,9488820,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,088-S Chirag Delhi,,,1,3,1,5,3,110017,2,2,3,0,2,4,19,0,0,0,0,1,1,2,231,1,15,24,0,0,0,0,
2851,5811208,DELHI,SOUTH,2,South Delhi Municipal Corporation-Municipal Corporations,LADO SARAI,,,1,1,1,5,3,110030,2,2,3,0,2,4,19,0,0,0,0,1,1,2,217,1,26,0,0,0,8,0,
2852,2412924,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,033-E Sunder Nagri,,,1,1,1,5,3,110093,2,1,3,0,2,4,0,0,0,0,0,1,2,2,225,1,0,0,15,0,0,0,
2861,5222962,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,037-S Matiala,,,5,2,6,12,1,110043,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2862,3924972,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,009-S Subhash Nagar,,,5,2,6,12,1,110027,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2863,9258878,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,027-E Raghubarpura,,,3,1,1,12,1,110031,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,29,0,0,0,0,0,
2864,8015306,DELHI,NORTH WEST B-II,2,North Delhi Municipal Corporation-Municipal Corporations,057-N Rohini-F,,,5,3,6,12,1,110089,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2869,8536998,DELHI,SOUTH EAST,2,South Delhi Municipal Corporation-Municipal Corporations,095-S Badarpur,,,5,2,6,12,1,110044,2,2,3,0,2,4,19,0,0,1,1,1,9,9,224,1,0,0,0,0,0,0,
2870,6064528,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,078-N Kamla Nagar,,,1,3,1,5,3,110007,2,2,3,0,2,4,19,0,0,0,0,1,1,2,224,1,23,18,0,0,0,0,
2875,4471947,DELHI,NEW DELHI,2,New Delhi Municipal Council-NCT Municipal Council,ward-1,,,6,3,1,10,3,110021,2,2,3,0,2,4,0,0,0,1,0,1,1,2,220,1,9,7,0,1,0,0,
2877,3986931,DELHI,NORTH WEST B-I,2,North Delhi Municipal Corporation-Municipal Corporations,034-N Rohini D,,,3,3,1,12,1,110086,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,18,14,0,0,0,0,
2878,3031232,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,045-S Isapur,,,5,1,6,12,1,110073,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2879,6051740,DELHI,SOUTH WEST B-II,2,South Delhi Municipal Corporation-Municipal Corporations,040-S Ghuman Hera,,,5,1,6,12,1,110073,2,2,3,0,2,4,0,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2880,4150143,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,012-N Timarpur,,,5,1,6,12,1,110007,2,2,3,0,2,4,19,0,0,1,1,1,9,9,220,1,0,0,0,0,0,0,
2881,9687455,DELHI,NORTH EAST II,2,East Delhi Municipal Corporation-Municipal Corporations,037-E Ram Nagar,,,3,3,1,12,1,110032,2,1,3,0,2,4,19,0,0,1,1,1,1,2,220,1,15,20,2,4,0,0,
2882,3719042,DELHI,NORTH EAST I,2,East Delhi Municipal Corporation-Municipal Corporations,053-E Gokal Puri,,,3,3,1,12,1,110094,2,2,3,0,2,4,19,0,0,1,1,1,1,2,220,1,19,13,2,4,0,0,
2885,7276485,DELHI,NORTH,2,North Delhi Municipal Corporation-Municipal Corporations,010-N Sant Nagar,,,1,2,1,5,3,110042,2,1,3,0,2,4,19,0,0,0,0,1,1,2,223,1,0,62,0,0,0,0,
2886,5485920,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,010-E Vinod Nagar,,,1,1,1,5,3,110092,2,1,3,0,2,4,19,0,0,0,0,1,2,2,224,1,0,0,55,0,0,0,
2887,9997012,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,011-S Pratap Nagar,,,1,3,1,5,3,110018,2,2,3,0,2,4,0,0,0,0,0,1,1,2,228,1,6,6,0,0,0,0,
2888,1152829,DELHI,EAST,2,East Delhi Municipal Corporation-Municipal Corporations,011-E Mayur Vihar Phase-II,,,1,3,1,5,3,110091,2,2,3,0,2,4,0,0,0,0,0,1,1,2,224,1,24,27,0,0,0,0,
2889,1842244,DELHI,WEST A,2,South Delhi Municipal Corporation-Municipal Corporations,001-S Madipur,,,1,3,1,5,3,110063,2,2,3,0,2,4,19,0,0,0,0,1,1,2,228,1,45,38,1,0,0,0,
